"DLZ - Summary Report"
"Sample ID:","Rinse"
"Sample Date/Time:","Thursday, December 07, 2023 10:13:56"
"Sample Description:"
"Batch ID:","12/07/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,882732.891
"| ","Be",9,46.481562,"ug/L",0.390,52041.204
"|-","Al",27,476.856876,"ug/L",0.520,8175869.534
"|-","V",51,47.071839,"ug/L",1.027,939956.236
"| ","Cr",52,47.990224,"ug/L",0.440,900825.312
"| ","Mn",55,49.316583,"ug/L",0.639,1507097.371
"| ","Fe",57,998.156361,"ug/L",1.019,651313.257
"| ","Co",59,49.558300,"ug/L",0.393,1217343.226
"| ","Ni",60,50.018157,"ug/L",0.157,260213.755
"| ","Cu",63,102.417802,"ug/L",0.887,1105832.310
"| ","Zn",66,100.977560,"ug/L",0.043,257356.429
"| ","As",75,50.663147,"ug/L",0.275,126854.312
"| ","Se",82,19.835947,"ug/L",1.186,5616.743
"|>","Ge",74,,"ug/L",,568686.777
"|-","Mo",97,19.847735,"ug/L",0.659,65017.075
"|-","Ag",107,10.203871,"ug/L",1.642,162789.377
"| ","Cd",111,51.175367,"ug/L",0.624,160718.980
"|>","In",115,,"ug/L",,631922.601
"| ","Sb",123,9.375595,"ug/L",1.558,73857.224
"|-","Ba",137,199.386795,"ug/L",1.146,1276579.569
"|-","Tl",205,49.329280,"ug/L",0.916,2429379.787
"| ","Pb",208,50.723918,"ug/L",0.824,3421245.257
"|>","Bi",209,,"ug/L",,711586.537
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCB@2308559"
"Sample Date/Time:","Thursday, December 07, 2023 14:02:44"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,851079.923
"| ","Be",9,0.005587,"ug/L",132.293,14.667
"|-","Al",27,-0.156886,"ug/L",36.293,83233.733
"|-","V",51,-0.309676,"ug/L",50.483,-31900.561
"| ","Cr",52,-0.244425,"ug/L",13.335,22468.075
"| ","Mn",55,0.132444,"ug/L",16.787,5622.420
"| ","Fe",57,0.304220,"ug/L",91.820,10640.891
"| ","Co",59,0.004959,"ug/L",25.777,191.335
"| ","Ni",60,0.047905,"ug/L",21.536,346.340
"| ","Cu",63,0.013710,"ug/L",15.922,537.683
"| ","Zn",66,-0.036437,"ug/L",19.169,646.023
"| ","As",75,0.192338,"ug/L",42.422,-1782.027
"| ","Se",82,-0.001437,"ug/L",2303.608,13.649
"|>","Ge",74,,"ug/L",,541660.469
"|-","Mo",97,0.087015,"ug/L",6.273,318.247
"|-","Ag",107,0.001457,"ug/L",31.358,52.000
"| ","Cd",111,0.004745,"ug/L",44.606,81.340
"|>","In",115,,"ug/L",,610872.708
"| ","Sb",123,0.367875,"ug/L",9.881,3161.678
"|-","Ba",137,0.071088,"ug/L",13.241,530.882
"|-","Tl",205,0.005521,"ug/L",51.949,487.347
"| ","Pb",208,0.006053,"ug/L",23.882,886.017
"|>","Bi",209,,"ug/L",,686102.183
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359688-BS1"
"Sample Date/Time:","Thursday, December 07, 2023 14:06:01"
"Sample Description:","10X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,860721.287
"| ","Be",9,46.807264,"ug/L",1.391,51096.545
"|-","Al",27,45.437520,"ug/L",0.732,838096.146
"|-","V",51,48.037652,"ug/L",0.247,903049.652
"| ","Cr",52,48.425233,"ug/L",0.235,854971.174
"| ","Mn",55,49.999189,"ug/L",2.224,1437388.431
"| ","Fe",57,407.020044,"ug/L",3.434,255951.621
"| ","Co",59,49.616292,"ug/L",0.520,1146627.835
"| ","Ni",60,50.268214,"ug/L",0.865,246026.009
"| ","Cu",63,101.434760,"ug/L",0.924,1030312.704
"| ","Zn",66,104.069759,"ug/L",0.635,249509.356
"| ","As",75,52.605405,"ug/L",0.989,124001.766
"| ","Se",82,51.356695,"ug/L",2.457,13659.040
"|>","Ge",74,,"ug/L",,535028.414
"|-","Mo",97,49.805599,"ug/L",1.026,153423.674
"|-","Ag",107,38.772579,"ug/L",0.544,584287.261
"| ","Cd",111,53.191938,"ug/L",0.016,157808.562
"|>","In",115,,"ug/L",,596954.499
"| ","Sb",123,55.688566,"ug/L",0.710,412568.243
"|-","Ba",137,51.525691,"ug/L",1.056,311703.548
"|-","Tl",205,50.047353,"ug/L",0.320,2365563.573
"| ","Pb",208,50.871493,"ug/L",0.251,3293133.709
"|>","Bi",209,,"ug/L",,682911.553
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359688-BSD1"
"Sample Date/Time:","Thursday, December 07, 2023 14:09:18"
"Sample Description:","10X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,863409.722
"| ","Be",9,46.699274,"ug/L",0.930,51142.142
"|-","Al",27,43.955482,"ug/L",0.926,816155.342
"|-","V",51,48.525355,"ug/L",1.406,905652.716
"| ","Cr",52,48.343005,"ug/L",1.458,847164.699
"| ","Mn",55,50.294785,"ug/L",0.908,1435119.910
"| ","Fe",57,404.706094,"ug/L",0.770,252688.271
"| ","Co",59,50.200376,"ug/L",0.391,1151395.216
"| ","Ni",60,50.348507,"ug/L",0.472,244566.801
"| ","Cu",63,101.860593,"ug/L",1.265,1026863.432
"| ","Zn",66,105.020741,"ug/L",0.257,249896.707
"| ","As",75,53.208763,"ug/L",0.888,124514.416
"| ","Se",82,52.514936,"ug/L",0.790,13862.294
"|>","Ge",74,,"ug/L",,531005.098
"|-","Mo",97,50.143798,"ug/L",1.533,153308.669
"|-","Ag",107,41.188034,"ug/L",0.993,616275.985
"| ","Cd",111,53.432697,"ug/L",0.931,157393.538
"|>","In",115,,"ug/L",,592693.750
"| ","Sb",123,56.558461,"ug/L",1.131,416033.846
"|-","Ba",137,52.011561,"ug/L",0.384,312402.949
"|-","Tl",205,50.866429,"ug/L",0.645,2391526.004
"| ","Pb",208,51.840156,"ug/L",0.308,3338124.902
"|>","Bi",209,,"ug/L",,679314.968
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359688-MS1"
"Sample Date/Time:","Thursday, December 07, 2023 14:12:34"
"Sample Description:","10X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,842488.556
"| ","Be",9,43.796684,"ug/L",0.766,46796.158
"|-","Al",27,42.447826,"ug/L",1.924,771814.034
"|-","V",51,50.276473,"ug/L",0.637,879512.536
"| ","Cr",52,48.929965,"ug/L",0.693,802646.571
"| ","Mn",55,99.868506,"ug/L",0.668,2667026.316
"| ","Fe",57,784.963060,"ug/L",0.978,449926.009
"| ","Co",59,49.988500,"ug/L",0.921,1073697.040
"| ","Ni",60,51.312649,"ug/L",0.581,233413.542
"| ","Cu",63,97.323350,"ug/L",1.305,918801.090
"| ","Zn",66,111.488611,"ug/L",0.659,248383.148
"| ","As",75,55.432755,"ug/L",0.560,121558.008
"| ","Se",82,54.679703,"ug/L",0.969,13516.418
"|>","Ge",74,,"ug/L",,497259.825
"|-","Mo",97,53.187764,"ug/L",1.232,152279.069
"|-","Ag",107,40.164229,"ug/L",1.149,564219.524
"| ","Cd",111,52.758147,"ug/L",0.392,145915.555
"|>","In",115,,"ug/L",,556515.186
"| ","Sb",123,57.778430,"ug/L",1.137,399018.477
"|-","Ba",137,60.058097,"ug/L",1.491,338666.405
"|-","Tl",205,52.922953,"ug/L",0.551,2251799.461
"| ","Pb",208,53.107286,"ug/L",0.186,3094689.541
"|>","Bi",209,,"ug/L",,614746.832
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359688-PS1"
"Sample Date/Time:","Thursday, December 07, 2023 14:15:50"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,597044.033
"| ","Be",9,14.260252,"ug/L",1.679,10801.080
"|-","Al",27,179.061153,"ug/L",1.576,2113667.194
"|-","V",51,21.742398,"ug/L",1.788,267058.206
"| ","Cr",52,20.420381,"ug/L",1.734,254230.231
"| ","Mn",55,428.265158,"ug/L",0.885,8321684.090
"| ","Fe",57,3417.340254,"ug/L",1.016,1402460.815
"| ","Co",59,21.833659,"ug/L",1.099,341410.519
"| ","Ni",60,37.662516,"ug/L",1.338,124730.864
"| ","Cu",63,43.700946,"ug/L",0.587,300488.456
"| ","Zn",66,106.813248,"ug/L",0.915,173250.622
"| ","As",75,23.707451,"ug/L",2.455,36985.482
"| ","Se",82,11.031921,"ug/L",3.854,1993.080
"|>","Ge",74,,"ug/L",,362000.512
"|-","Mo",97,15.603636,"ug/L",0.918,32543.202
"|-","Ag",107,3.371448,"ug/L",0.744,36603.879
"| ","Cd",111,19.173711,"ug/L",0.227,40991.651
"|>","In",115,,"ug/L",,429860.701
"| ","Sb",123,5.823056,"ug/L",0.996,31303.517
"|-","Ba",137,142.390380,"ug/L",0.336,620175.866
"|-","Tl",205,23.213862,"ug/L",0.663,691727.559
"| ","Pb",208,23.372002,"ug/L",0.421,953876.788
"|>","Bi",209,,"ug/L",,430480.892
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359688-SRL1"
"Sample Date/Time:","Thursday, December 07, 2023 14:19:07"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,828284.038
"| ","Be",9,0.007856,"ug/L",85.723,16.667
"|-","Al",27,-1.174551,"ug/L",18.634,64811.754
"|-","V",51,-0.429371,"ug/L",33.624,-28776.497
"| ","Cr",52,0.149510,"ug/L",16.550,24618.630
"| ","Mn",55,101.335599,"ug/L",0.154,2477394.077
"| ","Fe",57,772.693749,"ug/L",0.783,405578.541
"| ","Co",59,0.386436,"ug/L",2.593,7660.894
"| ","Ni",60,5.157080,"ug/L",2.572,21557.876
"| ","Cu",63,1.935001,"ug/L",1.656,17049.976
"| ","Zn",66,19.017825,"ug/L",0.180,39299.431
"| ","As",75,0.385814,"ug/L",44.528,-1101.565
"| ","Se",82,0.197170,"ug/L",43.461,56.428
"|>","Ge",74,,"ug/L",,455215.593
"|-","Mo",97,1.639254,"ug/L",2.158,4334.797
"|-","Ag",107,0.006742,"ug/L",22.505,116.334
"| ","Cd",111,0.028101,"ug/L",16.802,132.631
"|>","In",115,,"ug/L",,532349.815
"| ","Sb",123,0.580641,"ug/L",5.231,4160.620
"|-","Ba",137,14.457402,"ug/L",1.245,78052.223
"|-","Tl",205,0.010653,"ug/L",39.671,596.354
"| ","Pb",208,0.212579,"ug/L",1.750,11676.266
"|>","Bi",209,,"ug/L",,559594.091
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359688-DUP1"
"Sample Date/Time:","Thursday, December 07, 2023 14:22:24"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,537457.312
"| ","Be",9,0.026734,"ug/L",30.778,23.667
"|-","Al",27,9.007583,"ug/L",5.661,147191.077
"|-","V",51,1.501529,"ug/L",12.701,2142.439
"| ","Cr",52,1.054174,"ug/L",1.862,27053.537
"| ","Mn",55,526.912370,"ug/L",0.895,9216796.251
"| ","Fe",57,3904.368459,"ug/L",0.842,1441594.883
"| ","Co",59,2.031641,"ug/L",0.992,28641.721
"| ","Ni",60,25.595057,"ug/L",1.563,76327.085
"| ","Cu",63,9.648075,"ug/L",0.140,59909.436
"| ","Zn",66,89.666879,"ug/L",0.640,131009.023
"| ","As",75,0.986874,"ug/L",6.124,89.224
"| ","Se",82,0.967252,"ug/L",11.097,164.842
"|>","Ge",74,,"ug/L",,325886.347
"|-","Mo",97,8.458619,"ug/L",1.062,15894.136
"|-","Ag",107,0.016325,"ug/L",29.463,182.335
"| ","Cd",111,0.123381,"ug/L",4.105,286.249
"|>","In",115,,"ug/L",,396189.164
"| ","Sb",123,2.316768,"ug/L",0.396,11626.019
"|-","Ba",137,75.104394,"ug/L",0.476,301519.003
"|-","Tl",205,0.022744,"ug/L",2.398,716.362
"| ","Pb",208,1.139605,"ug/L",0.800,40939.743
"|>","Bi",209,,"ug/L",,376528.590
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-03"
"Sample Date/Time:","Thursday, December 07, 2023 14:25:41"
"Sample Description:","5X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,786530.633
"| ","Be",9,0.011419,"ug/L",54.148,19.333
"|-","Al",27,-1.026920,"ug/L",4.475,63769.569
"|-","V",51,-0.465053,"ug/L",42.294,-31236.802
"| ","Cr",52,0.167409,"ug/L",3.943,26456.107
"| ","Mn",55,98.688587,"ug/L",0.860,2565720.517
"| ","Fe",57,766.375513,"ug/L",0.427,427861.592
"| ","Co",59,0.391887,"ug/L",2.042,8261.086
"| ","Ni",60,5.176292,"ug/L",0.378,23010.084
"| ","Cu",63,1.890033,"ug/L",0.378,17718.584
"| ","Zn",66,19.146630,"ug/L",0.155,42070.120
"| ","As",75,0.443823,"ug/L",41.421,-1046.094
"| ","Se",82,0.190989,"ug/L",83.941,58.420
"|>","Ge",74,,"ug/L",,484084.392
"|-","Mo",97,1.497298,"ug/L",2.974,4214.115
"|-","Ag",107,0.005565,"ug/L",87.700,103.667
"| ","Cd",111,0.028333,"ug/L",11.458,137.551
"|>","In",115,,"ug/L",,549446.354
"| ","Sb",123,0.480735,"ug/L",2.061,3614.362
"|-","Ba",137,14.073834,"ug/L",0.911,78424.643
"|-","Tl",205,0.004905,"ug/L",80.790,377.675
"| ","Pb",208,0.207454,"ug/L",1.264,11517.214
"|>","Bi",209,,"ug/L",,565121.606
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-03"
"Sample Date/Time:","Thursday, December 07, 2023 14:28:57"
"Sample Description:","1X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,512126.774
"| ","Be",9,0.024892,"ug/L",16.531,21.333
"|-","Al",27,10.342247,"ug/L",6.400,153331.055
"|-","V",51,1.581791,"ug/L",13.010,3215.815
"| ","Cr",52,1.013205,"ug/L",1.392,27804.792
"| ","Mn",55,487.147010,"ug/L",0.405,8899231.441
"| ","Fe",57,3664.580484,"ug/L",0.377,1413461.607
"| ","Co",59,1.949773,"ug/L",0.725,28708.599
"| ","Ni",60,24.431900,"ug/L",0.571,76097.852
"| ","Cu",63,9.104012,"ug/L",0.718,59048.148
"| ","Zn",66,86.998938,"ug/L",1.097,132748.551
"| ","As",75,0.425042,"ug/L",115.682,-767.390
"| ","Se",82,0.599163,"ug/L",6.261,110.032
"|>","Ge",74,,"ug/L",,340326.998
"|-","Mo",97,7.981452,"ug/L",0.875,15665.142
"|-","Ag",107,0.013832,"ug/L",9.314,157.335
"| ","Cd",111,0.112686,"ug/L",9.485,264.838
"|>","In",115,,"ug/L",,395719.814
"| ","Sb",123,2.226487,"ug/L",1.960,11168.408
"|-","Ba",137,73.211725,"ug/L",0.612,293572.721
"|-","Tl",205,0.017071,"ug/L",1.901,554.684
"| ","Pb",208,1.078677,"ug/L",0.643,37822.990
"|>","Bi",209,,"ug/L",,367380.104
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-08"
"Sample Date/Time:","Thursday, December 07, 2023 14:32:15"
"Sample Description:","5X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,743029.191
"| ","Be",9,0.006546,"ug/L",27.760,13.667
"|-","Al",27,-0.201076,"ug/L",302.396,72003.660
"|-","V",51,-0.830336,"ug/L",23.284,-40795.053
"| ","Cr",52,0.013842,"ug/L",69.804,26118.802
"| ","Mn",55,220.210278,"ug/L",1.053,6207930.181
"| ","Fe",57,426.300612,"ug/L",0.690,262656.698
"| ","Co",59,0.443561,"ug/L",0.479,10133.312
"| ","Ni",60,0.907517,"ug/L",2.818,4463.763
"| ","Cu",63,1.656750,"ug/L",0.941,16894.350
"| ","Zn",66,9.524201,"ug/L",1.321,23057.205
"| ","As",75,0.211729,"ug/L",141.485,-1678.111
"| ","Se",82,0.118814,"ug/L",50.898,44.637
"|>","Ge",74,,"ug/L",,525104.830
"|-","Mo",97,0.728037,"ug/L",2.704,2245.734
"|-","Ag",107,0.004267,"ug/L",43.555,90.334
"| ","Cd",111,0.015810,"ug/L",11.303,108.824
"|>","In",115,,"ug/L",,578569.575
"| ","Sb",123,0.068937,"ug/L",9.993,851.331
"|-","Ba",137,75.002127,"ug/L",1.121,439683.763
"|-","Tl",205,0.005925,"ug/L",35.521,457.012
"| ","Pb",208,0.014705,"ug/L",25.493,1306.703
"|>","Bi",209,,"ug/L",,618473.294
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-09"
"Sample Date/Time:","Thursday, December 07, 2023 14:35:31"
"Sample Description:","5X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,746100.071
"| ","Be",9,0.007885,"ug/L",15.075,15.000
"|-","Al",27,-0.810399,"ug/L",34.531,63582.421
"|-","V",51,-0.753586,"ug/L",29.235,-39622.949
"| ","Cr",52,-0.020108,"ug/L",11.692,25741.061
"| ","Mn",55,201.357151,"ug/L",1.452,5718869.467
"| ","Fe",57,325.857695,"ug/L",1.258,204677.472
"| ","Co",59,0.395064,"ug/L",1.437,9100.219
"| ","Ni",60,0.906757,"ug/L",1.139,4492.777
"| ","Cu",63,1.747173,"ug/L",1.689,17928.663
"| ","Zn",66,9.290814,"ug/L",1.367,22677.918
"| ","As",75,-0.099638,"ug/L",146.788,-2430.953
"| ","Se",82,0.080819,"ug/L",69.105,35.009
"|>","Ge",74,,"ug/L",,529060.512
"|-","Mo",97,0.696224,"ug/L",3.668,2165.541
"|-","Ag",107,0.002219,"ug/L",36.784,60.000
"| ","Cd",111,0.017157,"ug/L",12.973,112.056
"|>","In",115,,"ug/L",,575202.636
"| ","Sb",123,0.073534,"ug/L",6.621,879.277
"|-","Ba",137,74.238263,"ug/L",0.587,432704.903
"|-","Tl",205,0.004509,"ug/L",14.568,397.009
"| ","Pb",208,0.013408,"ug/L",7.170,1233.366
"|>","Bi",209,,"ug/L",,620140.133
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCV@2308565"
"Sample Date/Time:","Thursday, December 07, 2023 14:38:49"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,769771.818
"| ","Be",9,51.729870,"ug/L",0.199,50504.911
"|-","Al",27,558.644826,"ug/L",0.506,8339501.492
"|-","V",51,47.305018,"ug/L",2.185,911148.700
"| ","Cr",52,47.924906,"ug/L",1.749,867608.698
"| ","Mn",55,49.474442,"ug/L",1.029,1458093.282
"| ","Fe",57,998.040169,"ug/L",0.996,628053.391
"| ","Co",59,49.352808,"ug/L",0.907,1169114.727
"| ","Ni",60,49.534981,"ug/L",0.658,248516.831
"| ","Cu",63,101.372159,"ug/L",0.447,1055500.266
"| ","Zn",66,102.631962,"ug/L",0.546,252239.606
"| ","As",75,50.226543,"ug/L",0.255,121259.881
"| ","Se",82,19.869166,"ug/L",2.680,5425.940
"|>","Ge",74,,"ug/L",,548418.697
"|-","Mo",97,19.683226,"ug/L",0.633,62181.901
"|-","Ag",107,10.202325,"ug/L",0.533,155796.415
"| ","Cd",111,52.095434,"ug/L",0.635,156595.036
"|>","In",115,,"ug/L",,604861.463
"| ","Sb",123,9.449909,"ug/L",1.842,71261.340
"|-","Ba",137,198.800177,"ug/L",1.282,1218213.068
"|-","Tl",205,48.959845,"ug/L",0.472,2271873.245
"| ","Pb",208,51.083639,"ug/L",0.432,3246413.232
"|>","Bi",209,,"ug/L",,670435.670
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCB@2308559"
"Sample Date/Time:","Thursday, December 07, 2023 14:42:07"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,755900.124
"| ","Be",9,0.008709,"ug/L",22.943,16.000
"|-","Al",27,0.746760,"ug/L",15.675,87038.071
"|-","V",51,-0.568621,"ug/L",15.333,-37039.063
"| ","Cr",52,-0.169519,"ug/L",25.080,23805.146
"| ","Mn",55,0.024891,"ug/L",9.939,2500.011
"| ","Fe",57,-3.195674,"ug/L",5.367,8516.654
"| ","Co",59,0.003225,"ug/L",22.843,151.001
"| ","Ni",60,-0.000221,"ug/L",1696.632,108.001
"| ","Cu",63,0.001711,"ug/L",228.950,415.010
"| ","Zn",66,0.012926,"ug/L",52.142,766.699
"| ","As",75,0.068295,"ug/L",119.713,-2086.254
"| ","Se",82,0.022153,"ug/L",462.476,20.017
"|>","Ge",74,,"ug/L",,542556.725
"|-","Mo",97,0.103614,"ug/L",2.392,370.615
"|-","Ag",107,0.001669,"ug/L",19.789,54.000
"| ","Cd",111,0.008252,"ug/L",14.982,89.837
"|>","In",115,,"ug/L",,596214.824
"| ","Sb",123,0.353110,"ug/L",10.241,2976.037
"|-","Ba",137,0.022233,"ug/L",30.961,222.534
"|-","Tl",205,0.004653,"ug/L",52.870,431.677
"| ","Pb",208,0.004426,"ug/L",38.541,755.346
"|>","Bi",209,,"ug/L",,664658.860
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-12"
"Sample Date/Time:","Thursday, December 07, 2023 14:45:25"
"Sample Description:","5X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,770085.205
"| ","Be",9,0.146999,"ug/L",6.393,151.335
"|-","Al",27,131.409733,"ug/L",0.585,2021793.466
"|-","V",51,-0.034926,"ug/L",481.489,-25839.504
"| ","Cr",52,0.239995,"ug/L",13.200,30070.319
"| ","Mn",55,24.561149,"ug/L",1.551,697512.054
"| ","Fe",57,183.478476,"ug/L",1.492,119436.125
"| ","Co",59,0.212080,"ug/L",1.911,4907.991
"| ","Ni",60,0.620510,"ug/L",3.210,3100.529
"| ","Cu",63,2.995944,"ug/L",1.640,30396.400
"| ","Zn",66,0.808187,"ug/L",2.961,2622.045
"| ","As",75,1.162177,"ug/L",15.295,560.341
"| ","Se",82,0.071221,"ug/L",12.582,32.337
"|>","Ge",74,,"ug/L",,527863.048
"|-","Mo",97,0.364044,"ug/L",1.222,1151.794
"|-","Ag",107,0.010507,"ug/L",3.060,181.335
"| ","Cd",111,0.008450,"ug/L",10.488,87.649
"|>","In",115,,"ug/L",,578126.327
"| ","Sb",123,0.285316,"ug/L",5.393,2402.124
"|-","Ba",137,5.688442,"ug/L",0.496,33404.036
"|-","Tl",205,0.031903,"ug/L",2.584,1635.814
"| ","Pb",208,2.361384,"ug/L",0.275,144807.725
"|>","Bi",209,,"ug/L",,644955.837
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B359558-BLK1"
"Sample Date/Time:","Thursday, December 07, 2023 14:48:43"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
