"DLZ - Summary Report"
"Sample ID:","Cal std 1@2305748"
"Sample Date/Time:","Monday, November 06, 2023 09:58:47"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"| ","Fe",57,98.996237,"ug/L",1.560,41548.445
"| ","Co",59,0.227052,"ug/L",3.588,3155.882
"| ","Ni",60,2.465360,"ug/L",3.171,6897.283
"| ","Cu",63,5.305653,"ug/L",0.354,33721.779
"| ","Zn",66,36.370164,"ug/L",0.757,57237.642
"| ","As",75,-1.185883,"ug/L",21.127,-3268.728
"| ","Se",82,0.007808,"ug/L",1615.950,-2.339
"|>","Ge",74,,"ug/L",,401802.488
"|-","Mo",97,0.857806,"ug/L",0.837,2081.928
"|-","Ag",107,0.001834,"ug/L",38.500,50.000
"| ","Cd",111,0.017552,"ug/L",14.314,98.616
"|>","In",115,,"ug/L",,465935.834
"| ","Sb",123,0.319410,"ug/L",2.797,2154.185
"|-","Ba",137,78.269320,"ug/L",0.520,323141.040
"|-","Tl",205,0.002740,"ug/L",10.229,155.001
"| ","Pb",208,0.140434,"ug/L",1.570,6315.191
"|>","Bi",209,,"ug/L",,425750.377
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCV@2305744"
"Sample Date/Time:","Monday, November 06, 2023 13:31:03"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,597432.330
"| ","Be",9,53.989549,"ug/L",0.935,34064.722
"|-","Al",27,547.747414,"ug/L",0.966,6445517.839
"|-","V",51,52.970625,"ug/L",1.561,786946.756
"| ","Cr",52,53.330921,"ug/L",1.330,703474.448
"| ","Mn",55,52.590239,"ug/L",1.015,1083198.876
"| ","Fe",57,1063.619642,"ug/L",0.806,434316.440
"| ","Co",59,53.388922,"ug/L",0.802,795188.776
"| ","Ni",60,55.404751,"ug/L",0.349,168025.994
"| ","Cu",63,108.532081,"ug/L",0.364,747726.395
"| ","Zn",66,109.698462,"ug/L",0.348,187351.244
"| ","As",75,54.464039,"ug/L",0.560,108683.676
"| ","Se",82,21.289742,"ug/L",1.189,4884.098
"|>","Ge",74,,"ug/L",,439353.560
"|-","Mo",97,21.150318,"ug/L",0.690,54753.701
"|-","Ag",107,10.996996,"ug/L",0.353,136540.444
"| ","Cd",111,54.587962,"ug/L",0.305,142020.796
"|>","In",115,,"ug/L",,496048.346
"| ","Sb",123,9.733803,"ug/L",2.548,60141.974
"|-","Ba",137,213.049851,"ug/L",0.794,936079.290
"|-","Tl",205,52.828642,"ug/L",1.252,1840427.312
"| ","Pb",208,53.712355,"ug/L",1.302,2556422.583
"|>","Bi",209,,"ug/L",,494705.178
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCB@2305748"
"Sample Date/Time:","Monday, November 06, 2023 13:34:26"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,588718.757
"| ","Be",9,0.013967,"ug/L",45.092,22.000
"|-","Al",27,0.406352,"ug/L",14.847,64674.919
"|-","V",51,-0.274248,"ug/L",12.448,-13279.524
"| ","Cr",52,0.338459,"ug/L",12.183,21054.031
"| ","Mn",55,0.009916,"ug/L",7.829,1325.430
"| ","Fe",57,0.384176,"ug/L",117.005,5545.692
"| ","Co",59,0.001029,"ug/L",72.037,82.667
"| ","Ni",60,0.002917,"ug/L",124.514,77.667
"| ","Cu",63,-0.002125,"ug/L",82.771,313.339
"| ","Zn",66,-0.007549,"ug/L",349.244,682.359
"| ","As",75,-0.082482,"ug/L",73.178,-1317.001
"| ","Se",82,-0.011027,"ug/L",366.894,-6.565
"|>","Ge",74,,"ug/L",,429546.708
"|-","Mo",97,0.132359,"ug/L",6.736,391.510
"|-","Ag",107,0.000394,"ug/L",69.849,34.667
"| ","Cd",111,-0.004428,"ug/L",42.473,47.031
"|>","In",115,,"ug/L",,487144.646
"| ","Sb",123,0.413578,"ug/L",10.098,2819.331
"|-","Ba",137,0.003793,"ug/L",99.284,172.850
"|-","Tl",205,0.003263,"ug/L",29.515,194.335
"| ","Pb",208,0.000613,"ug/L",79.114,669.676
"|>","Bi",209,,"ug/L",,484472.643
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCV@2305744"
"Sample Date/Time:","Monday, November 06, 2023 15:29:58"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,577847.427
"| ","Be",9,55.217291,"ug/L",0.940,33703.739
"|-","Al",27,547.081947,"ug/L",0.678,6227207.049
"|-","V",51,52.428727,"ug/L",0.493,763673.171
"| ","Cr",52,52.980102,"ug/L",0.542,685391.167
"| ","Mn",55,52.408917,"ug/L",0.281,1058439.195
"| ","Fe",57,1070.628400,"ug/L",0.333,428654.929
"| ","Co",59,53.700099,"ug/L",0.745,784171.571
"| ","Ni",60,55.867044,"ug/L",0.506,166121.715
"| ","Cu",63,109.853841,"ug/L",0.463,742078.792
"| ","Zn",66,110.297118,"ug/L",0.173,184704.364
"| ","As",75,54.415463,"ug/L",0.104,106473.605
"| ","Se",82,21.783688,"ug/L",2.119,4900.135
"|>","Ge",74,,"ug/L",,430816.260
"|-","Mo",97,21.502449,"ug/L",1.056,54574.597
"|-","Ag",107,10.918727,"ug/L",0.983,134313.388
"| ","Cd",111,54.636230,"ug/L",0.493,140825.613
"|>","In",115,,"ug/L",,491459.095
"| ","Sb",123,9.935711,"ug/L",3.970,60810.505
"|-","Ba",137,216.733192,"ug/L",1.116,943405.335
"|-","Tl",205,53.456718,"ug/L",0.327,1865836.241
"| ","Pb",208,54.124840,"ug/L",1.170,2580862.550
"|>","Bi",209,,"ug/L",,495590.916
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCB@2305748"
"Sample Date/Time:","Monday, November 06, 2023 15:33:21"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,576014.829
"| ","Be",9,0.009231,"ug/L",29.361,18.667
"|-","Al",27,0.588888,"ug/L",18.751,65317.481
"|-","V",51,-0.179788,"ug/L",22.767,-11757.319
"| ","Cr",52,0.269650,"ug/L",12.174,19960.565
"| ","Mn",55,0.008701,"ug/L",46.885,1286.091
"| ","Fe",57,0.700669,"ug/L",38.631,5606.395
"| ","Co",59,0.007391,"ug/L",86.065,173.002
"| ","Ni",60,0.009043,"ug/L",56.824,94.667
"| ","Cu",63,0.009363,"ug/L",139.438,386.008
"| ","Zn",66,-0.017880,"ug/L",48.141,657.690
"| ","As",75,-0.276797,"ug/L",19.276,-1680.309
"| ","Se",82,-0.035917,"ug/L",138.837,-11.998
"|>","Ge",74,,"ug/L",,424695.484
"|-","Mo",97,0.132461,"ug/L",8.116,387.287
"|-","Ag",107,0.000742,"ug/L",110.806,38.667
"| ","Cd",111,-0.004909,"ug/L",45.059,45.469
"|>","In",115,,"ug/L",,483763.044
"| ","Sb",123,0.450391,"ug/L",9.178,3020.435
"|-","Ba",137,0.007799,"ug/L",90.485,188.876
"|-","Tl",205,0.006378,"ug/L",39.746,302.672
"| ","Pb",208,0.002566,"ug/L",50.297,766.013
"|>","Bi",209,,"ug/L",,487800.264
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357202-BLK1"
"Sample Date/Time:","Monday, November 06, 2023 15:36:53"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,570200.930
"| ","Be",9,0.015136,"ug/L",43.555,22.000
"|-","Al",27,-2.583205,"ug/L",2.781,29370.368
"|-","V",51,-1.076638,"ug/L",27.584,-23677.337
"| ","Cr",52,1.117365,"ug/L",4.187,29123.592
"| ","Mn",55,0.069487,"ug/L",3.535,2382.312
"| ","Fe",57,4.031826,"ug/L",2.422,6591.389
"| ","Co",59,0.008863,"ug/L",0.839,185.669
"| ","Ni",60,0.182749,"ug/L",6.873,576.352
"| ","Cu",63,0.024878,"ug/L",7.906,467.345
"| ","Zn",66,0.627252,"ug/L",3.605,1640.815
"| ","As",75,-0.487655,"ug/L",108.771,-1996.100
"| ","Se",82,0.008384,"ug/L",599.723,-2.119
"|>","Ge",74,,"ug/L",,405455.735
"|-","Mo",97,0.052258,"ug/L",11.403,178.463
"|-","Ag",107,0.004401,"ug/L",8.003,78.667
"| ","Cd",111,0.000018,"ug/L",10215.647,54.986
"|>","In",115,,"ug/L",,458790.859
"| ","Sb",123,0.245762,"ug/L",4.088,1702.025
"|-","Ba",137,0.025043,"ug/L",5.913,249.169
"|-","Tl",205,0.006719,"ug/L",5.322,297.338
"| ","Pb",208,0.013504,"ug/L",0.348,1210.031
"|>","Bi",209,,"ug/L",,461409.290
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357202-BS1"
"Sample Date/Time:","Monday, November 06, 2023 15:40:15"
"Sample Description:","10X"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,589295.605
"| ","Be",9,57.373621,"ug/L",1.075,35711.373
"|-","Al",27,66.815001,"ug/L",0.509,828334.329
"|-","V",51,55.582029,"ug/L",0.576,810728.467
"| ","Cr",52,55.261590,"ug/L",0.667,714664.322
"| ","Mn",55,54.532378,"ug/L",0.771,1102123.386
"| ","Fe",57,444.104426,"ug/L",0.265,181096.111
"| ","Co",59,55.398404,"ug/L",0.045,809656.074
"| ","Ni",60,57.570108,"ug/L",0.425,171316.212
"| ","Cu",63,112.363279,"ug/L",0.649,759583.683
"| ","Zn",66,113.871346,"ug/L",0.935,190788.114
"| ","As",75,57.755641,"ug/L",0.937,113150.847
"| ","Se",82,54.840455,"ug/L",0.612,12351.900
"|>","Ge",74,,"ug/L",,431136.821
"|-","Mo",97,55.739179,"ug/L",0.814,141485.535
"|-","Ag",107,57.259960,"ug/L",0.637,705319.480
"| ","Cd",111,56.253168,"ug/L",0.220,145218.805
"|>","In",115,,"ug/L",,492226.348
"| ","Sb",123,61.614951,"ug/L",0.309,375951.893
"|-","Ba",137,56.800107,"ug/L",0.384,247771.170
"|-","Tl",205,56.994117,"ug/L",0.374,1976556.993
"| ","Pb",208,56.285530,"ug/L",0.301,2666864.411
"|>","Bi",209,,"ug/L",,492429.094
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357202-BSD1"
"Sample Date/Time:","Monday, November 06, 2023 15:43:37"
"Sample Description:","10X"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,586882.081
"| ","Be",9,55.406872,"ug/L",0.561,34344.438
"|-","Al",27,52.680692,"ug/L",1.650,663009.866
"|-","V",51,53.238568,"ug/L",0.622,781835.996
"| ","Cr",52,53.390269,"ug/L",0.683,696119.479
"| ","Mn",55,52.607202,"ug/L",1.022,1071081.600
"| ","Fe",57,428.158681,"ug/L",0.105,176070.430
"| ","Co",59,53.859361,"ug/L",0.648,792938.293
"| ","Ni",60,55.969605,"ug/L",0.642,167783.354
"| ","Cu",63,108.794930,"ug/L",0.681,740892.391
"| ","Zn",66,110.806982,"ug/L",0.516,187053.582
"| ","As",75,56.032198,"ug/L",0.260,110554.987
"| ","Se",82,53.383700,"ug/L",1.269,12112.670
"|>","Ge",74,,"ug/L",,434287.134
"|-","Mo",97,54.043198,"ug/L",0.734,138198.939
"|-","Ag",107,55.424158,"ug/L",0.121,684352.230
"| ","Cd",111,54.872293,"ug/L",0.345,141991.954
"|>","In",115,,"ug/L",,493384.100
"| ","Sb",123,59.754089,"ug/L",0.729,365464.461
"|-","Ba",137,54.952168,"ug/L",0.839,240274.240
"|-","Tl",205,54.608486,"ug/L",0.535,1913141.521
"| ","Pb",208,54.330621,"ug/L",0.429,2600369.079
"|>","Bi",209,,"ug/L",,497444.433
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357202-MS1"
"Sample Date/Time:","Monday, November 06, 2023 15:46:59"
"Sample Description:","10X"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,585657.708
"| ","Be",9,47.644298,"ug/L",4.422,29482.164
"|-","Al",27,43.718394,"ug/L",3.669,559440.026
"|-","V",51,45.983618,"ug/L",3.783,674797.759
"| ","Cr",52,45.490256,"ug/L",4.018,596315.234
"| ","Mn",55,215.437384,"ug/L",3.957,4387790.332
"| ","Fe",57,867.226100,"ug/L",3.822,351456.593
"| ","Co",59,45.680097,"ug/L",3.262,673293.396
"| ","Ni",60,47.330196,"ug/L",3.216,142055.561
"| ","Cu",63,92.496663,"ug/L",3.533,630693.397
"| ","Zn",66,94.473653,"ug/L",3.662,159775.118
"| ","As",75,48.617089,"ug/L",3.806,95883.031
"| ","Se",82,46.243014,"ug/L",4.235,10504.632
"|>","Ge",74,,"ug/L",,434696.510
"|-","Mo",97,46.732259,"ug/L",2.505,119643.164
"|-","Ag",107,46.291233,"ug/L",2.868,570767.275
"| ","Cd",111,46.804518,"ug/L",3.077,120950.155
"|>","In",115,,"ug/L",,492655.382
"| ","Sb",123,51.089575,"ug/L",3.561,312072.412
"|-","Ba",137,48.997423,"ug/L",4.707,213952.263
"|-","Tl",205,48.152414,"ug/L",3.531,1645927.520
"| ","Pb",208,47.196785,"ug/L",3.323,2204093.768
"|>","Bi",209,,"ug/L",,485359.474
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357202-MSD1"
"Sample Date/Time:","Monday, November 06, 2023 15:50:20"
"Sample Description:","10X"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,583516.467
"| ","Be",9,45.121930,"ug/L",2.026,27819.223
"|-","Al",27,40.569411,"ug/L",1.411,521523.516
"|-","V",51,43.452513,"ug/L",3.455,635011.151
"| ","Cr",52,42.759144,"ug/L",3.894,559672.033
"| ","Mn",55,203.348723,"ug/L",3.060,4127577.412
"| ","Fe",57,818.041065,"ug/L",2.670,330697.579
"| ","Co",59,43.261570,"ug/L",2.924,635511.923
"| ","Ni",60,44.573260,"ug/L",3.077,133337.597
"| ","Cu",63,87.438003,"ug/L",2.812,594202.272
"| ","Zn",66,89.541609,"ug/L",2.466,150951.752
"| ","As",75,46.265639,"ug/L",2.853,90880.886
"| ","Se",82,43.995646,"ug/L",3.373,9960.029
"|>","Ge",74,,"ug/L",,433221.159
"|-","Mo",97,44.502699,"ug/L",2.888,113562.951
"|-","Ag",107,43.913901,"ug/L",3.687,538772.518
"| ","Cd",111,44.388459,"ug/L",3.182,114143.302
"|>","In",115,,"ug/L",,490182.882
"| ","Sb",123,48.603630,"ug/L",3.755,295430.528
"|-","Ba",137,46.684364,"ug/L",3.544,202834.040
"|-","Tl",205,45.661498,"ug/L",3.274,1563061.284
"| ","Pb",208,44.485549,"ug/L",2.770,2080473.503
"|>","Bi",209,,"ug/L",,485995.607
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357202-PS1"
"Sample Date/Time:","Monday, November 06, 2023 15:53:43"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,557964.356
"| ","Be",9,21.821103,"ug/L",0.990,12867.103
"|-","Al",27,221.969425,"ug/L",1.576,2473056.458
"|-","V",51,21.103575,"ug/L",0.315,286588.472
"| ","Cr",52,21.985348,"ug/L",0.240,279407.135
"| ","Mn",55,1568.840956,"ug/L",0.894,30055387.359
"| ","Fe",57,4961.640515,"ug/L",0.871,1867554.482
"| ","Co",59,20.959866,"ug/L",0.477,290698.127
"| ","Ni",60,22.096032,"ug/L",1.493,62428.314
"| ","Cu",63,43.150956,"ug/L",0.570,276981.512
"| ","Zn",66,44.011945,"ug/L",0.668,70382.093
"| ","As",75,23.416728,"ug/L",0.519,42880.497
"| ","Se",82,8.737597,"ug/L",3.769,1863.823
"|>","Ge",74,,"ug/L",,409068.710
"|-","Mo",97,10.501407,"ug/L",0.628,25338.181
"|-","Ag",107,4.023590,"ug/L",0.770,47023.973
"| ","Cd",111,20.863775,"ug/L",0.812,51106.793
"|>","In",115,,"ug/L",,466755.776
"| ","Sb",123,4.205856,"ug/L",3.086,24626.564
"|-","Ba",137,106.104981,"ug/L",1.245,438745.299
"|-","Tl",205,22.420011,"ug/L",0.681,695139.228
"| ","Pb",208,22.534502,"ug/L",0.554,954805.726
"|>","Bi",209,,"ug/L",,440216.799
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357202-SRL1"
"Sample Date/Time:","Monday, November 06, 2023 15:57:05"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,581039.457
"| ","Be",9,0.002410,"ug/L",92.621,14.667
"|-","Al",27,-1.035117,"ug/L",6.674,47490.740
"|-","V",51,-0.139803,"ug/L",78.252,-11240.175
"| ","Cr",52,0.313228,"ug/L",11.417,20637.411
"| ","Mn",55,396.676463,"ug/L",0.985,7942004.762
"| ","Fe",57,1148.715275,"ug/L",1.218,455955.653
"| ","Co",59,0.015713,"ug/L",1.233,295.005
"| ","Ni",60,0.183424,"ug/L",2.065,609.687
"| ","Cu",63,0.524611,"ug/L",3.522,3841.145
"| ","Zn",66,0.446135,"ug/L",6.710,1430.113
"| ","As",75,0.378065,"ug/L",72.570,-403.872
"| ","Se",82,0.023129,"ug/L",177.362,1.125
"|>","Ge",74,,"ug/L",,427466.560
"|-","Mo",97,0.423230,"ug/L",1.412,1121.425
"|-","Ag",107,0.003490,"ug/L",53.095,71.667
"| ","Cd",111,0.008907,"ug/L",62.474,80.117
"|>","In",115,,"ug/L",,481953.694
"| ","Sb",123,0.161467,"ug/L",10.380,1284.741
"|-","Ba",137,4.558542,"ug/L",1.337,19611.668
"|-","Tl",205,0.005837,"ug/L",37.643,276.338
"| ","Pb",208,0.013869,"ug/L",6.156,1260.701
"|>","Bi",209,,"ug/L",,474362.096
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-05"
"Sample Date/Time:","Monday, November 06, 2023 16:00:30"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,548203.054
"| ","Be",9,0.003782,"ug/L",174.689,14.667
"|-","Al",27,4.305021,"ug/L",8.612,101886.960
"|-","V",51,-0.746595,"ug/L",11.771,-18808.061
"| ","Cr",52,1.342229,"ug/L",0.678,31341.942
"| ","Mn",55,1956.259854,"ug/L",0.288,36618778.288
"| ","Fe",57,5869.326438,"ug/L",0.441,2157740.864
"| ","Co",59,0.066275,"ug/L",2.472,960.717
"| ","Ni",60,0.932637,"ug/L",2.397,2636.716
"| ","Cu",63,2.716141,"ug/L",0.760,17322.493
"| ","Zn",66,3.089431,"ug/L",0.463,5428.954
"| ","As",75,1.617034,"ug/L",30.870,1901.923
"| ","Se",82,0.145777,"ug/L",41.494,26.620
"|>","Ge",74,,"ug/L",,399709.701
"|-","Mo",97,1.592131,"ug/L",2.903,3797.816
"|-","Ag",107,0.006003,"ug/L",13.075,97.334
"| ","Cd",111,0.051775,"ug/L",16.312,180.014
"|>","In",115,,"ug/L",,459833.700
"| ","Sb",123,0.189760,"ug/L",3.313,1387.275
"|-","Ba",137,22.633983,"ug/L",0.341,92320.376
"|-","Tl",205,0.004615,"ug/L",21.336,213.336
"| ","Pb",208,0.092934,"ug/L",0.872,4409.748
"|>","Bi",209,,"ug/L",,429692.344
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-01"
"Sample Date/Time:","Monday, November 06, 2023 16:03:52"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,533643.182
"| ","Be",9,0.103306,"ug/L",2.725,70.334
"|-","Al",27,111.102008,"ug/L",4.094,1212094.747
"|-","V",51,-0.570121,"ug/L",10.788,-16256.332
"| ","Cr",52,0.779109,"ug/L",4.804,24552.142
"| ","Mn",55,2280.978374,"ug/L",0.447,42348710.814
"| ","Fe",57,5270.502449,"ug/L",0.327,1922092.056
"| ","Co",59,0.519934,"ug/L",0.406,7048.732
"| ","Ni",60,1.241184,"ug/L",1.156,3458.992
"| ","Cu",63,3.858790,"ug/L",1.355,24283.749
"| ","Zn",66,3.611195,"ug/L",1.001,6184.436
"| ","As",75,2.007223,"ug/L",31.262,2583.189
"| ","Se",82,0.901493,"ug/L",0.509,182.984
"|>","Ge",74,,"ug/L",,396432.405
"|-","Mo",97,1.697952,"ug/L",2.094,4013.722
"|-","Ag",107,0.011848,"ug/L",3.470,163.001
"| ","Cd",111,0.021749,"ug/L",40.026,106.686
"|>","In",115,,"ug/L",,455675.696
"| ","Sb",123,0.157587,"ug/L",4.571,1192.673
"|-","Ba",137,17.270640,"ug/L",0.916,69833.723
"|-","Tl",205,0.005806,"ug/L",4.217,239.670
"| ","Pb",208,0.860303,"ug/L",0.828,34744.001
"|>","Bi",209,,"ug/L",,413213.861
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-02"
"Sample Date/Time:","Monday, November 06, 2023 16:07:15"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,563915.830
"| ","Be",9,0.027782,"ug/L",30.007,29.333
"|-","Al",27,541.546737,"ug/L",1.470,6016052.605
"|-","V",51,-0.676937,"ug/L",45.878,-17719.138
"| ","Cr",52,23.177676,"ug/L",0.087,284807.290
"| ","Mn",55,323.615516,"ug/L",0.458,6012709.139
"| ","Fe",57,569.511543,"ug/L",1.340,212276.248
"| ","Co",59,1.510194,"ug/L",0.323,20369.797
"| ","Ni",60,3.299526,"ug/L",0.186,9094.881
"| ","Cu",63,5.921288,"ug/L",0.464,37120.638
"| ","Zn",66,300.918862,"ug/L",0.043,462916.028
"| ","As",75,-0.608631,"ug/L",42.161,-2174.109
"| ","Se",82,3.469734,"ug/L",1.120,715.594
"|>","Ge",74,,"ug/L",,396697.819
"|-","Mo",97,0.950990,"ug/L",0.649,2272.983
"|-","Ag",107,0.024562,"ug/L",7.553,310.672
"| ","Cd",111,0.431350,"ug/L",5.055,1094.552
"|>","In",115,,"ug/L",,459873.018
"| ","Sb",123,1.918185,"ug/L",0.694,11232.225
"|-","Ba",137,58.865097,"ug/L",0.775,239896.047
"|-","Tl",205,0.115080,"ug/L",2.363,3564.032
"| ","Pb",208,0.331780,"ug/L",1.375,14314.413
"|>","Bi",209,,"ug/L",,430619.789
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCV@2305744"
"Sample Date/Time:","Monday, November 06, 2023 16:10:40"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,576895.697
"| ","Be",9,53.835209,"ug/L",0.950,32806.464
"|-","Al",27,523.505092,"ug/L",0.861,5951935.926
"|-","V",51,52.647252,"ug/L",1.006,728218.777
"| ","Cr",52,53.249639,"ug/L",0.197,654037.416
"| ","Mn",55,53.088226,"ug/L",0.600,1018158.990
"| ","Fe",57,1074.634911,"ug/L",0.894,408545.973
"| ","Co",59,54.019665,"ug/L",0.661,749200.681
